quoteText,bookTitle,bookAuthor,tags
I’ve learned to envision the ideal end to any project before I begin it now—,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"FriXion by Pilot in blue. It writes so smoothly, and being able to erase it gives me a sense of power and delight. I often use the pen with a “smart” notebook (like the Rocketbook Everlast smart notebook)",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Do not seek to follow in the footsteps of the wise, instead, seek what they sought.” –Matsuo Bashō Japanese poet of the Edo period",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The difference between winning and losing is most often not quitting.” This famous line from Walt Disney on willpower cannot be more true,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"success can usually be measured by the number of uncomfortable conversations we are willing to have, and by the number of uncomfortable actions we are willing to take.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
A man is rich in proportion to the number of things he can afford to let alone.” –Henry David Thoreau,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"If you find yourself in a fair fight, you didn’t plan your mission properly.” –Colonel David Hackworth Former United States Army colonel and prominent military journalist",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Ignore the unfairness—there is no fair. Play the hand that you’re dealt to the best of your ability. People are highly consistent, so you will eventually get what you deserve and so will they. In the end, everyone gets the same judgment: death.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The reasonable man adapts himself to the world; the unreasonable one persists in trying to adapt the world to himself. Therefore all progress depends on the unreasonable man.” –George Bernard Shaw,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"I prefer to be true to myself, even at the hazard of incurring the ridicule of others, rather than to be false, and to incur my own abhorrence.” –Frederick Douglass",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Life shrinks or expands in proportion to one’s courage.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"First, you could define failing simply as having a losing outcome, like losing a hand. But one of the lessons poker teaches you is that this is an unproductive way to define failure because you can win a hand by making very poor decisions and lose a hand while making very good decisions.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Poker has taught me to disconnect failure from outcomes. Just because I lose doesn’t mean I failed, and just because I won doesn’t mean I succeeded—not when you define success and failure around making good decisions that will win in the long run.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"As to methods there may be a million and then some, but principles are few. The man who grasps principles can successfully select his own methods. The man who tries methods, ignoring principles, is sure to have trouble.” –Ralph Waldo Emerson",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Most see excellence as some grand aspiration. Wrong. Dead wrong. My two cents: Excellence is the next five minutes or nothing at all. It’s the quality of your next five-minute conversation. It’s the quality of, yes, your next email. Forget the long term. Make the next five minutes rock!",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"A little part of me dies every time someone tells me they’ve taken a job as a “steppingstone” to something else, when they clearly aren’t invested in it. You have one life to live. Time is valuable. If you’re using steppingstones, you’re also likely relying on someone else’s path or definition of success. Make your own.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"For the great enemy of truth is very often not the lie—deliberate, contrived and dishonest—but the myth—persistent, persuasive, and unrealistic. Too often we hold fast to the clichés of our forebears. We subject all facts to a prefabricated set of interpretations. We enjoy the comfort of opinion without the discomfort of thought.”—John F. Kennedy",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
It is amazing what you can accomplish if you do not care who gets the credit.”—Harry Truman,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Interrogate the information shared with you by others, and use it as a way to make up your own mind, not a path to follow.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Suffering is a moment of clarity, when you can no longer deny the truth of a situation and are forced into uncomfortable change.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Desire is a contract that you make with yourself to be unhappy until you get what you want.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Happiness, or at least peace, is the sense that nothing is missing in this moment.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The three of us are strong-willed individuals with distinct preferences, and the Eating Out Jar came out of a struggle. Each time we talked about going out to eat, we would spend so much energy bickering that we would be exhausted or discouraged by the time we finally chose. It was not fun. The same situation occurred with choosing an activity for the weekend. I sat my family at the table and gave them pens and Post-it notes where we wrote all the ideas we had. It was fun to see my family’s ideas. My husband and daughter realized that they both liked the same places and the same activities. Usually I was the one to introduce new ideas, which were met with resistance. Here was my chance to introduce things and activities I would like to experiment with and experience. Creating jars eliminated the necessity of using force, manipulation, or persuasion. Now we don’t waste time on making simple decisions, we just pull the jar out and randomly pick one, and we all love (or accept) the choice. The Happiness Jar we created for those times when we were going through down times as family. We came up with ideas that we all like and enjoy—simple things such as bathing our dog Bella or making potato-zucchini pancakes.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
